ID_anonym,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45268805,NA,0,NA,NA,NA,0,0,0,0,0
45268799,NA,0,NA,NA,NA,0,0,0,0,0
45268776,NA,0,NA,NA,NA,0,0,0,0,0
45268705,3,0,1,1,0,0,0,0,2,1
45268497,4,0,1,0,0,0,0,0,1,0
45268467,4,0,0,0,0,1,0,0,1,0
45268401,2,0,0,0,0,0,0,1,1,0
45268334,1,0,NA,NA,0,0,1,1,2,1
45268324,NA,0,NA,NA,NA,0,0,0,0,0
45268067,2,0,0,0,1,1,0,1,3,1
45268031,4,0,0,0,0,0,1,0,1,0
45267954,NA,0,NA,NA,NA,0,0,0,0,0
45267953,NA,0,NA,NA,NA,0,0,0,0,0
45267939,NA,0,NA,NA,NA,0,0,0,0,0
45267892,NA,0,NA,NA,NA,0,0,0,0,0
45267826,NA,0,NA,NA,NA,0,0,0,0,0
45267823,NA,0,NA,NA,NA,0,0,0,0,0
45267820,NA,0,NA,NA,NA,0,0,0,0,0
45267784,NA,0,NA,NA,NA,0,0,0,0,0
45267768,NA,0,NA,NA,NA,0,0,0,0,0
45267761,NA,0,NA,NA,NA,0,0,0,0,0
45267635,1,0,NA,NA,0,1,1,1,3,1
45267443,NA,0,NA,NA,NA,0,0,0,0,0
45267416,NA,0,NA,NA,NA,0,0,0,0,0
45267377,NA,0,NA,NA,NA,0,0,0,0,0
45267228,NA,0,NA,NA,NA,0,0,0,0,0
45267152,4,0,NA,NA,0,0,0,0,0,0
45267027,NA,0,NA,NA,NA,0,0,0,0,0
45266930,NA,0,NA,NA,NA,0,0,0,0,0
45266927,1,0,0,0,1,0,1,1,3,1
45266887,3,0,0,1,0,0,1,0,2,1
45266886,3,0,0,1,0,0,0,0,1,0
45266777,NA,0,NA,NA,NA,0,0,0,0,0
45266700,NA,0,NA,NA,NA,0,0,0,0,0
45266482,3,0,0,1,0,0,0,0,1,0
45266457,NA,0,NA,NA,NA,0,0,0,0,0
45266449,NA,0,NA,NA,NA,0,0,0,0,0
45266429,NA,0,NA,NA,NA,0,0,0,0,0
45266424,NA,0,NA,NA,NA,0,0,0,0,0
45266316,NA,0,NA,NA,NA,0,0,0,0,0
45266294,NA,0,NA,NA,NA,0,0,0,0,0
45266287,NA,0,NA,NA,NA,0,0,0,0,0
45266283,NA,0,NA,NA,NA,0,0,0,0,0
45266272,NA,0,NA,NA,NA,0,0,0,0,0
45266267,NA,0,NA,NA,NA,0,0,0,0,0
45266264,NA,0,NA,NA,NA,0,0,0,0,0
45266261,NA,0,NA,NA,NA,0,0,0,0,0
45266260,NA,0,NA,NA,NA,0,0,0,0,0
45266251,NA,0,NA,NA,NA,0,0,0,0,0
45266169,3,0,1,0,1,1,0,0,3,1
45266160,NA,0,NA,NA,NA,0,0,0,0,0
45266153,NA,0,NA,NA,NA,0,0,0,0,0
45266135,NA,0,NA,NA,NA,0,0,0,0,0
45266076,NA,0,NA,NA,NA,0,0,0,0,0
45266068,NA,0,NA,NA,NA,0,0,0,0,0
45266044,NA,0,NA,NA,NA,0,0,0,0,0
45266026,NA,0,NA,NA,NA,0,0,0,0,0
45265996,NA,0,NA,NA,NA,0,0,0,0,0
45265992,NA,0,NA,NA,NA,0,0,0,0,0
45265991,NA,0,NA,NA,NA,0,0,0,0,0
45265952,NA,0,NA,NA,NA,0,0,0,0,0
45265908,NA,0,NA,NA,NA,0,0,0,0,0
45265903,NA,0,NA,NA,NA,0,0,0,0,0
45265845,NA,0,NA,NA,NA,0,0,0,0,0
45265824,NA,0,NA,NA,NA,0,0,0,0,0
45265820,NA,0,NA,NA,NA,0,0,0,0,0
45265795,NA,0,NA,NA,NA,0,0,0,0,0
45265789,NA,0,NA,NA,NA,0,0,0,0,0
45265708,NA,0,NA,NA,NA,0,0,0,0,0
45265691,NA,0,NA,NA,NA,0,0,0,0,0
45265689,NA,0,NA,NA,NA,0,0,0,0,0
45265656,NA,0,NA,NA,NA,0,0,0,0,0
45265555,NA,0,NA,NA,NA,0,0,0,0,0
45265544,NA,0,NA,NA,NA,0,0,0,0,0
45265499,NA,0,NA,NA,NA,0,0,0,0,0
45265396,NA,0,NA,NA,NA,0,0,0,0,0
45265367,5,0,0,0,0,0,0,0,0,0
45265320,NA,0,NA,NA,NA,0,0,0,0,0
45265313,NA,0,NA,NA,NA,0,0,0,0,0
45265272,NA,0,NA,NA,NA,0,0,0,0,0
45265270,NA,0,NA,NA,NA,0,0,0,0,0
45265266,NA,0,NA,NA,NA,0,0,0,0,0
45265240,NA,0,NA,NA,NA,0,0,0,0,0
45265239,NA,0,NA,NA,NA,0,0,0,0,0
45265225,NA,0,NA,NA,NA,0,0,0,0,0
45265213,NA,0,NA,NA,NA,0,0,0,0,0
45265188,NA,0,NA,NA,NA,0,0,0,0,0
45265170,NA,0,NA,NA,NA,0,0,0,0,0
45265123,NA,0,NA,NA,NA,0,0,0,0,0
45265100,NA,0,NA,NA,NA,0,0,0,0,0
45265099,NA,0,NA,NA,NA,0,0,0,0,0
45265094,NA,0,NA,NA,NA,0,0,0,0,0
45265093,NA,0,NA,NA,NA,0,0,0,0,0
45265021,NA,0,NA,NA,NA,0,0,0,0,0
45264980,NA,0,NA,NA,NA,0,0,0,0,0
45264935,NA,0,NA,NA,NA,0,0,0,0,0
45264919,NA,0,NA,NA,NA,0,0,0,0,0
45264878,NA,0,NA,NA,NA,0,0,0,0,0
45264877,NA,0,NA,NA,NA,0,0,0,0,0
45264679,3,0,0,0,0,0,1,0,1,0
45264641,NA,0,NA,NA,NA,0,0,0,0,0
45264597,NA,0,NA,NA,NA,0,0,0,0,0
45264575,5,0,NA,NA,0,1,0,0,1,0
45264473,NA,0,NA,NA,NA,0,0,0,0,0
45264436,NA,0,NA,NA,NA,0,0,0,0,0
45264424,NA,0,NA,NA,NA,0,0,0,0,0
45264410,NA,0,NA,NA,NA,0,0,0,0,0
45264398,NA,0,NA,NA,NA,0,0,0,0,0
45264376,NA,0,NA,NA,NA,0,0,0,0,0
45264259,NA,0,NA,NA,NA,0,0,0,0,0
45264207,4,0,NA,NA,0,0,0,0,0,0
45264105,NA,0,NA,NA,NA,0,0,0,0,0
45264042,NA,0,NA,NA,NA,0,0,0,0,0
45264026,2,0,NA,NA,0,0,0,1,1,0
45264023,NA,0,NA,NA,NA,0,0,0,0,0
45264020,NA,0,NA,NA,NA,0,0,0,0,0
45264011,NA,0,NA,NA,NA,0,0,0,0,0
45263980,NA,0,NA,NA,NA,0,0,0,0,0
45263917,4,0,NA,NA,0,0,0,0,0,0
45263829,4,0,1,1,0,0,0,0,2,1
45263678,NA,0,NA,NA,NA,0,0,0,0,0
45263658,NA,0,NA,NA,NA,0,0,0,0,0
45263655,NA,0,NA,NA,NA,0,0,0,0,0
45263638,NA,0,NA,NA,NA,0,0,0,0,0
45263628,NA,0,NA,NA,NA,0,0,0,0,0
45263620,NA,0,NA,NA,NA,0,0,0,0,0
45263530,NA,0,NA,NA,NA,0,0,0,0,0
45263515,1,1,0,0,0,1,0,1,3,1
45263432,4,0,0,0,0,0,1,0,1,0
45263406,NA,0,NA,NA,NA,0,0,0,0,0
45263355,3,0,NA,NA,0,0,0,0,0,0
45263226,NA,0,NA,NA,NA,0,0,0,0,0
45263127,NA,0,NA,NA,NA,0,0,0,0,0
45262988,NA,0,NA,NA,NA,0,0,0,0,0
45262985,NA,0,NA,NA,NA,0,0,0,0,0
45262936,NA,0,NA,NA,NA,0,0,0,0,0
45262935,NA,0,NA,NA,NA,0,0,0,0,0
45262934,NA,0,NA,NA,NA,0,0,0,0,0
45262822,5,0,NA,NA,0,1,0,0,1,0
45262820,3,0,0,0,0,1,0,0,1,0
45262667,4,0,NA,NA,0,0,0,0,0,0
45262607,NA,0,NA,NA,NA,0,0,0,0,0
45262505,NA,0,NA,NA,NA,0,0,0,0,0
45262460,NA,0,NA,NA,NA,0,0,0,0,0
45262399,NA,0,NA,NA,NA,0,0,0,0,0
45262377,NA,0,NA,NA,NA,0,0,0,0,0
45262357,NA,0,NA,NA,NA,0,0,0,0,0
45262345,NA,0,NA,NA,NA,0,0,0,0,0
45262266,NA,0,NA,NA,NA,0,0,0,0,0
45262258,NA,0,NA,NA,NA,0,0,0,0,0
45262250,NA,0,NA,NA,NA,0,0,0,0,0
45262249,NA,0,NA,NA,NA,0,0,0,0,0
45262240,NA,0,NA,NA,NA,0,0,0,0,0
45262237,NA,0,NA,NA,NA,0,0,0,0,0
45262215,NA,0,NA,NA,NA,0,0,0,0,0
45262212,NA,0,NA,NA,NA,0,0,0,0,0
45262202,NA,0,NA,NA,NA,0,0,0,0,0
45262176,NA,0,NA,NA,NA,0,0,0,0,0
45262151,NA,0,NA,NA,NA,0,0,0,0,0
45262116,NA,0,NA,NA,NA,0,0,0,0,0
45262112,NA,0,NA,NA,NA,0,0,0,0,0
45262105,NA,0,NA,NA,NA,0,0,0,0,0
45262103,NA,0,NA,NA,NA,0,0,0,0,0
45262069,NA,0,NA,NA,NA,0,0,0,0,0
45262067,NA,0,NA,NA,NA,0,0,0,0,0
45262044,NA,0,NA,NA,NA,0,0,0,0,0
45261990,NA,0,NA,NA,NA,0,0,0,0,0
45261885,1,0,NA,NA,0,0,0,1,1,0
45261863,NA,0,NA,NA,NA,0,0,0,0,0
45261855,NA,0,NA,NA,NA,0,0,0,0,0
45261849,NA,0,NA,NA,NA,0,0,0,0,0
45261837,3,0,NA,NA,0,1,0,0,1,0
45261836,NA,0,NA,NA,NA,0,0,0,0,0
45261819,NA,0,NA,NA,NA,0,0,0,0,0
45261812,NA,0,NA,NA,NA,0,0,0,0,0
45261806,NA,0,NA,NA,NA,0,0,0,0,0
45261779,3,0,NA,NA,0,0,0,0,0,0
45261617,NA,0,NA,NA,NA,0,0,0,0,0
45261587,NA,0,NA,NA,NA,0,0,0,0,0
45261548,NA,0,NA,NA,NA,0,0,0,0,0
45261519,3,0,NA,NA,0,0,1,0,1,0
45261517,NA,0,NA,NA,NA,0,0,0,0,0
45261491,NA,0,NA,NA,NA,0,0,0,0,0
45261475,NA,0,NA,NA,NA,0,0,0,0,0
45261434,NA,0,NA,NA,NA,0,0,0,0,0
45261389,NA,0,NA,NA,NA,0,0,0,0,0
45261358,NA,0,NA,NA,NA,0,0,0,0,0
45261192,NA,0,NA,NA,NA,0,0,0,0,0
45261176,NA,0,NA,NA,NA,0,0,0,0,0
45261092,NA,0,NA,NA,NA,0,0,0,0,0
45261044,NA,0,NA,NA,NA,0,0,0,0,0
45261031,NA,0,NA,NA,NA,0,0,0,0,0
45260985,NA,0,NA,NA,NA,0,0,0,0,0
45260897,NA,0,NA,NA,NA,0,0,0,0,0
45260869,NA,0,NA,NA,NA,0,0,0,0,0
45260840,NA,0,NA,NA,NA,0,0,0,0,0
45260831,NA,0,NA,NA,NA,0,0,0,0,0
45260817,NA,0,NA,NA,NA,0,0,0,0,0
45260790,NA,0,NA,NA,NA,0,0,0,0,0
45260778,2,0,NA,NA,0,0,0,1,1,0
45260754,NA,0,NA,NA,NA,0,0,0,0,0
45260730,NA,0,NA,NA,NA,0,0,0,0,0
45260690,NA,0,NA,NA,NA,0,0,0,0,0
45260614,NA,0,NA,NA,NA,0,0,0,0,0
45260606,NA,0,NA,NA,NA,0,0,0,0,0
45260602,NA,0,NA,NA,NA,0,0,0,0,0
45260445,NA,0,NA,NA,NA,0,0,0,0,0
45260389,NA,0,NA,NA,NA,0,0,0,0,0
45260300,NA,0,NA,NA,NA,0,0,0,0,0
45260231,5,0,NA,NA,0,0,0,0,0,0
45260208,5,0,0,0,0,0,0,0,0,0
45260179,3,0,0,0,0,0,1,0,1,0
45259915,NA,0,NA,NA,NA,0,0,0,0,0
45259888,NA,0,NA,NA,NA,0,0,0,0,0
45259773,NA,0,NA,NA,NA,0,0,0,0,0
45259759,NA,0,NA,NA,NA,0,0,0,0,0
45259746,NA,0,NA,NA,NA,0,0,0,0,0
45259684,NA,0,NA,NA,NA,0,0,0,0,0
45259464,NA,0,NA,NA,NA,0,0,0,0,0
45259453,NA,0,NA,NA,NA,0,0,0,0,0
45259452,NA,0,NA,NA,NA,0,0,0,0,0
45259422,NA,0,NA,NA,NA,0,0,0,0,0
45259361,4,0,NA,NA,0,0,0,0,0,0
45259258,NA,0,NA,NA,NA,0,0,0,0,0
45259244,5,0,NA,NA,0,0,0,0,0,0
45259219,NA,0,1,0,NA,0,0,0,1,0
45259181,NA,0,NA,NA,NA,0,0,0,0,0
45259125,NA,0,NA,NA,NA,0,0,0,0,0
45259109,NA,0,NA,NA,NA,0,0,0,0,0
45259037,NA,0,NA,NA,NA,0,0,0,0,0
45258938,5,0,NA,NA,0,1,0,0,1,0
45258708,NA,0,NA,NA,NA,0,0,0,0,0
45258583,1,0,NA,NA,0,0,1,1,2,1
45258540,NA,0,NA,NA,NA,0,0,0,0,0
45258536,NA,0,NA,NA,NA,0,0,0,0,0
45258504,NA,0,NA,NA,NA,0,0,0,0,0
45258404,1,0,NA,NA,0,0,0,1,1,0
45258277,NA,0,NA,NA,NA,0,0,0,0,0
45258235,NA,0,NA,NA,NA,0,0,0,0,0
45258231,NA,0,NA,NA,NA,0,0,0,0,0
45258221,NA,0,NA,NA,NA,0,0,0,0,0
45258201,NA,0,NA,NA,NA,0,0,0,0,0
45258070,NA,0,NA,NA,NA,0,0,0,0,0
45258057,NA,0,NA,NA,NA,0,0,0,0,0
45257939,NA,0,NA,NA,NA,0,0,0,0,0
45257916,NA,0,NA,NA,NA,0,0,0,0,0
45257625,2,0,NA,NA,1,0,0,1,2,1
45257404,5,0,0,0,0,0,0,0,0,0
45257387,NA,0,NA,NA,NA,0,0,0,0,0
45256985,NA,0,NA,NA,NA,0,0,0,0,0
45256860,NA,0,NA,NA,NA,0,0,0,0,0
45256691,NA,0,NA,NA,NA,0,0,0,0,0
45256409,NA,0,NA,NA,NA,0,0,0,0,0
45255866,NA,0,NA,NA,NA,0,0,0,0,0
45255787,NA,0,NA,NA,NA,0,0,0,0,0
45255346,NA,0,NA,NA,NA,0,0,0,0,0
45245213,NA,0,NA,NA,NA,0,0,0,0,0
45244811,NA,0,NA,NA,NA,0,0,0,0,0
45244594,NA,0,NA,NA,NA,0,0,0,0,0
45243769,NA,0,NA,NA,NA,0,0,0,0,0
45243072,NA,0,NA,NA,NA,0,0,0,0,0
45242846,NA,0,NA,NA,NA,0,0,0,0,0
45242770,NA,0,NA,NA,NA,0,0,0,0,0
45241261,NA,0,NA,NA,NA,0,0,0,0,0
45240463,NA,0,NA,NA,NA,0,0,0,0,0
45240267,NA,0,NA,NA,NA,0,0,0,0,0
45239806,NA,0,NA,NA,NA,0,0,0,0,0
45239761,NA,0,NA,NA,NA,0,0,0,0,0
45239272,NA,0,NA,NA,NA,0,0,0,0,0
45236797,NA,0,NA,NA,NA,0,0,0,0,0
45235405,NA,0,NA,NA,NA,0,0,0,0,0
45233518,NA,0,NA,NA,NA,0,0,0,0,0
45232671,NA,0,NA,NA,NA,0,0,0,0,0
45232473,NA,0,NA,NA,NA,0,0,0,0,0
45232003,NA,0,NA,NA,NA,0,0,0,0,0
45231766,NA,0,NA,NA,NA,0,0,0,0,0
45231009,NA,0,NA,NA,NA,0,0,0,0,0
45231007,NA,0,NA,NA,NA,0,0,0,0,0
45217275,NA,0,NA,NA,NA,0,0,0,0,0
45216545,NA,0,NA,NA,NA,0,0,0,0,0
45215989,NA,0,NA,NA,NA,0,0,0,0,0
45215541,NA,0,NA,NA,NA,0,0,0,0,0
45215501,NA,0,NA,NA,NA,0,0,0,0,0
45215364,NA,0,NA,NA,NA,0,0,0,0,0
45214905,NA,0,NA,NA,NA,0,0,0,0,0
45214532,NA,0,NA,NA,NA,0,0,0,0,0
45214511,NA,0,NA,NA,NA,0,0,0,0,0
45213987,NA,0,NA,NA,NA,0,0,0,0,0
45213983,NA,0,NA,NA,NA,0,0,0,0,0
45213704,NA,0,NA,NA,NA,0,0,0,0,0
45213567,NA,0,NA,NA,NA,0,0,0,0,0
45213552,NA,0,NA,NA,NA,0,0,0,0,0
45213488,NA,0,NA,NA,NA,0,0,0,0,0
45213455,NA,0,NA,NA,NA,0,0,0,0,0
45213394,NA,0,NA,NA,NA,0,0,0,0,0
45213121,NA,0,NA,NA,NA,0,0,0,0,0
45207017,NA,0,NA,NA,NA,0,0,0,0,0
45205967,2,0,NA,NA,0,0,0,1,1,0
45205399,NA,0,NA,NA,NA,0,0,0,0,0
45205071,NA,0,NA,NA,NA,0,0,0,0,0
45203310,NA,0,NA,NA,NA,0,0,0,0,0
45203309,NA,0,NA,NA,NA,0,0,0,0,0
45201667,NA,0,NA,NA,NA,0,0,0,0,0
45200683,NA,0,NA,NA,NA,0,0,0,0,0
45200413,NA,0,NA,NA,NA,0,0,0,0,0
45200230,NA,0,NA,NA,NA,0,0,0,0,0
45200196,NA,0,NA,NA,NA,0,0,0,0,0
45199732,NA,0,NA,NA,NA,0,0,0,0,0
45199730,NA,0,NA,NA,NA,0,0,0,0,0
45199338,NA,0,NA,NA,NA,0,0,0,0,0
45199142,NA,0,NA,NA,NA,0,0,0,0,0
45199134,NA,0,NA,NA,NA,0,0,0,0,0
45197209,NA,0,NA,NA,NA,0,0,0,0,0
45197197,NA,0,NA,NA,NA,0,0,0,0,0
45197171,5,0,0,0,0,0,0,0,0,0
45197027,NA,0,NA,NA,NA,0,0,0,0,0
45196967,NA,0,NA,NA,NA,0,0,0,0,0
45196966,NA,0,NA,NA,NA,0,0,0,0,0
45196892,NA,0,NA,NA,NA,0,0,0,0,0
45196826,5,0,0,0,0,1,1,0,2,1
45196098,NA,0,NA,NA,NA,0,0,0,0,0
45195744,NA,0,NA,NA,NA,0,0,0,0,0
45195558,NA,0,NA,NA,NA,0,0,0,0,0
45195478,5,0,NA,NA,0,1,0,0,1,0
45195470,NA,0,NA,NA,NA,0,0,0,0,0
45195289,NA,0,NA,NA,NA,0,0,0,0,0
45195096,NA,0,NA,NA,NA,0,0,0,0,0
45195095,NA,0,NA,NA,NA,0,0,0,0,0
45194878,4,0,0,0,0,0,0,0,0,0
45194759,3,0,NA,NA,0,1,0,0,1,0
45194000,NA,0,NA,NA,NA,0,0,0,0,0
45193848,NA,0,NA,NA,NA,0,0,0,0,0
45193814,NA,0,NA,NA,NA,0,0,0,0,0
45193742,4,0,NA,NA,0,0,0,0,0,0
45193720,NA,0,NA,NA,NA,0,0,0,0,0
45193214,NA,0,NA,NA,NA,0,0,0,0,0
45192258,5,0,NA,NA,0,1,0,0,1,0
45192008,NA,0,NA,NA,NA,0,0,0,0,0
45191715,3,0,1,0,0,1,1,0,3,1
45190940,5,0,0,0,0,0,0,0,0,0
45189308,NA,0,NA,NA,NA,0,0,0,0,0
45189209,NA,0,NA,NA,NA,0,0,0,0,0
45189171,NA,0,NA,NA,NA,0,0,0,0,0
45189167,NA,0,NA,NA,NA,0,0,0,0,0
45189018,NA,0,NA,NA,NA,0,0,0,0,0
45188540,NA,0,NA,NA,NA,0,0,0,0,0
45188280,2,0,NA,NA,0,1,0,1,2,1
45187978,1,0,0,1,0,0,0,1,2,1
45187830,5,0,1,0,0,1,1,0,3,1
45187474,5,0,0,0,0,0,0,0,0,0
45187384,5,0,0,0,0,1,0,0,1,0
45187161,NA,0,NA,NA,NA,0,0,0,0,0
45186085,NA,0,NA,NA,NA,0,0,0,0,0
45186041,NA,0,NA,NA,NA,0,0,0,0,0
45185931,NA,0,NA,NA,NA,0,0,0,0,0
45185814,NA,0,NA,NA,NA,0,0,0,0,0
45185232,2,0,0,0,0,0,0,1,1,0
45184830,2,0,NA,NA,0,0,0,1,1,0
45184627,NA,0,NA,NA,NA,0,0,0,0,0
45184577,4,0,0,0,0,1,0,0,1,0
45184404,NA,0,NA,NA,NA,1,0,0,1,0
45184353,NA,0,NA,NA,NA,0,0,0,0,0
45183729,NA,0,NA,NA,NA,0,0,0,0,0
45183084,3,0,NA,NA,0,0,0,0,0,0
45183058,NA,0,NA,NA,NA,0,0,0,0,0
45182994,NA,0,NA,NA,NA,0,0,0,0,0
45182952,NA,0,NA,NA,NA,0,0,0,0,0
45182814,4,0,0,0,0,0,1,0,1,0
45182221,NA,0,NA,NA,NA,0,0,0,0,0
45182216,4,0,0,0,0,1,0,0,1,0
45182145,2,0,0,0,0,1,0,1,2,1
45181946,1,0,NA,NA,0,0,1,1,2,1
45181898,2,0,0,0,0,0,0,1,1,0
45181672,NA,0,NA,NA,NA,0,0,0,0,0
45180518,NA,0,NA,NA,NA,0,0,0,0,0
45180486,NA,0,NA,NA,NA,0,0,0,0,0
45180413,NA,0,NA,NA,NA,0,0,0,0,0
45180393,4,0,0,0,0,1,0,0,1,0
45180388,2,0,0,0,0,1,1,1,3,1
45180383,NA,0,NA,NA,NA,0,0,0,0,0
45180345,NA,0,NA,NA,NA,0,0,0,0,0
45180232,1,0,1,1,1,1,1,1,6,1
45179626,5,0,NA,NA,0,1,0,0,1,0
45179595,NA,0,NA,NA,NA,0,0,0,0,0
45179591,NA,0,NA,NA,NA,0,0,0,0,0
45179233,4,0,NA,NA,0,0,0,0,0,0
45179129,5,0,NA,NA,0,1,0,0,1,0
45179094,1,0,0,1,0,0,1,1,3,1
45178700,NA,0,NA,NA,NA,0,0,0,0,0
45178116,NA,0,NA,NA,NA,0,0,0,0,0
45178114,NA,0,NA,NA,NA,0,0,0,0,0
45177637,NA,0,NA,NA,NA,0,0,0,0,0
45177387,NA,0,NA,NA,NA,0,0,0,0,0
45177066,NA,0,NA,NA,NA,0,0,0,0,0
45177043,NA,0,NA,NA,NA,0,0,0,0,0
45177024,4,0,0,0,0,1,0,0,1,0
45176847,NA,0,NA,NA,NA,0,0,0,0,0
45176830,5,0,0,0,0,1,0,0,1,0
45176497,3,0,0,0,0,1,0,0,1,0
45176470,NA,0,NA,NA,NA,0,0,0,0,0
45176462,5,0,NA,NA,0,1,0,0,1,0
45176411,NA,0,NA,NA,0,1,0,0,1,0
45175980,NA,0,NA,NA,NA,0,0,0,0,0
45175934,3,0,0,0,0,1,0,0,1,0
45175900,NA,0,NA,NA,NA,0,0,0,0,0
45175629,NA,0,NA,NA,NA,0,0,0,0,0
45175081,5,0,0,0,0,0,1,0,1,0
45175050,NA,0,NA,NA,NA,0,0,0,0,0
45175032,NA,0,NA,NA,NA,0,0,0,0,0
45175025,NA,0,NA,NA,NA,0,0,0,0,0
45174800,NA,0,NA,NA,NA,0,0,0,0,0
45174509,NA,0,NA,NA,NA,0,0,0,0,0
45174449,NA,0,NA,NA,NA,0,0,0,0,0
45174441,NA,0,NA,NA,NA,0,0,0,0,0
45174440,NA,0,NA,NA,NA,0,0,0,0,0
45173972,NA,0,NA,NA,NA,0,0,0,0,0
45173936,NA,0,NA,NA,NA,0,0,0,0,0
45173913,NA,0,NA,NA,NA,0,0,0,0,0
45173584,NA,0,NA,NA,NA,0,0,0,0,0
45173454,NA,0,NA,NA,NA,0,0,0,0,0
45173432,NA,0,NA,NA,NA,0,0,0,0,0
45173366,NA,0,NA,NA,NA,0,0,0,0,0
45172942,NA,0,NA,NA,NA,0,0,0,0,0
45172937,NA,0,NA,NA,NA,0,0,0,0,0
45172925,NA,0,NA,NA,NA,0,0,0,0,0
45172917,NA,0,NA,NA,NA,0,0,0,0,0
45172873,NA,0,NA,NA,NA,0,0,0,0,0
45172856,3,0,0,0,0,0,0,0,0,0
45172549,NA,0,NA,NA,NA,0,0,0,0,0
45172510,NA,0,NA,NA,NA,0,0,0,0,0
45172503,3,0,1,1,0,0,1,0,3,1
45172274,4,0,1,1,0,0,0,0,2,1
45172151,NA,0,NA,NA,NA,0,0,0,0,0
45171998,NA,0,NA,NA,NA,0,0,0,0,0
45171957,5,0,NA,NA,0,0,0,0,0,0
45171917,NA,0,NA,NA,NA,0,0,0,0,0
45171902,NA,0,NA,NA,NA,0,0,0,0,0
45171548,4,0,NA,NA,0,0,0,0,0,0
45171367,NA,0,NA,NA,NA,0,0,0,0,0
45171267,5,0,NA,NA,0,0,0,0,0,0
45171257,2,0,0,0,0,1,0,1,2,1
45170928,NA,0,NA,NA,NA,0,0,0,0,0
45170771,NA,0,NA,NA,NA,0,0,0,0,0
45170766,NA,0,NA,NA,NA,0,0,0,0,0
45170735,NA,0,NA,NA,NA,0,0,0,0,0
45170728,5,0,NA,NA,0,1,0,0,1,0
45170701,NA,0,NA,NA,NA,0,0,0,0,0
45170682,NA,0,1,0,NA,1,1,0,3,1
45170667,NA,0,NA,NA,NA,0,0,0,0,0
45170657,5,0,NA,NA,0,1,0,0,1,0
45170067,NA,0,NA,NA,NA,0,0,0,0,0
45170056,NA,0,NA,NA,NA,0,0,0,0,0
45170035,NA,0,NA,NA,NA,0,0,0,0,0
45169969,NA,0,NA,NA,NA,0,0,0,0,0
45169964,NA,0,NA,NA,NA,0,0,0,0,0
45169908,5,0,0,0,0,0,0,0,0,0
45169478,NA,0,NA,NA,NA,0,0,0,0,0
45169433,NA,0,NA,NA,NA,0,0,0,0,0
45169432,NA,0,NA,NA,NA,0,0,0,0,0
45169345,3,0,1,0,0,0,0,0,1,0
45169314,3,0,NA,NA,0,1,0,0,1,0
45169029,NA,0,NA,NA,NA,0,0,0,0,0
45169022,NA,0,NA,NA,NA,0,0,0,0,0
45168987,NA,0,NA,NA,NA,0,0,0,0,0
45168936,3,0,1,0,0,1,0,0,2,1
45168927,NA,0,NA,NA,NA,0,0,0,0,0
45168915,NA,0,NA,NA,NA,0,0,0,0,0
45168643,3,0,NA,NA,0,1,0,0,1,0
45168562,NA,0,NA,NA,NA,0,0,0,0,0
45168249,5,0,NA,NA,0,0,0,0,0,0
45168231,NA,0,NA,NA,NA,0,0,0,0,0
45168211,NA,0,NA,NA,NA,0,0,0,0,0
45168196,4,0,NA,NA,0,1,0,0,1,0
45168164,5,0,NA,NA,0,0,0,0,0,0
45168080,NA,0,NA,NA,NA,0,0,0,0,0
45167904,4,0,0,0,0,1,0,0,1,0
45167843,NA,0,NA,NA,NA,0,0,0,0,0
45167549,5,0,0,0,0,1,0,0,1,0
45167540,NA,0,NA,NA,NA,0,0,0,0,0
45167518,NA,0,NA,NA,NA,0,0,0,0,0
45167510,NA,0,NA,NA,NA,0,0,0,0,0
45167506,NA,0,NA,NA,NA,0,0,0,0,0
45167453,5,0,0,0,0,0,0,0,0,0
45167407,4,0,0,1,0,0,1,0,2,1
45167392,NA,0,NA,NA,NA,0,0,0,0,0
45167372,4,0,0,0,0,0,0,0,0,0
45167360,3,0,0,0,0,1,0,0,1,0
45167202,1,0,NA,NA,0,0,1,1,2,1
45167126,3,0,0,0,0,1,0,0,1,0
45166905,NA,0,NA,NA,NA,0,0,0,0,0
45166881,NA,0,NA,NA,NA,0,0,0,0,0
45166873,NA,0,NA,NA,NA,0,0,0,0,0
45166867,NA,0,NA,NA,NA,0,0,0,0,0
45166860,NA,0,NA,NA,NA,0,0,0,0,0
45166808,5,0,NA,NA,0,1,0,0,1,0
45166786,NA,0,NA,NA,NA,0,0,0,0,0
45166735,NA,0,NA,NA,NA,0,0,0,0,0
45166488,NA,0,NA,NA,NA,0,0,0,0,0
45166150,NA,0,0,0,0,1,0,0,1,0
45166078,NA,0,NA,NA,NA,0,0,0,0,0
45166077,NA,0,NA,NA,NA,0,0,0,0,0
45166046,NA,0,NA,NA,NA,0,0,0,0,0
45166003,NA,0,NA,NA,NA,0,0,0,0,0
45166000,NA,0,NA,NA,NA,0,0,0,0,0
45165561,5,0,0,0,0,1,0,0,1,0
45165546,NA,0,NA,NA,NA,0,0,0,0,0
45165540,NA,0,NA,NA,NA,0,0,0,0,0
