ID_anonym,Intake_Year,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45371834,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371828,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371761,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371750,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371729,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371700,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371593,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371581,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371470,18/19,NA,0,NA,NA,0,1,0,0,1,0
45371451,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371399,18/19,1,0,1,1,0,1,0,1,4,1
45371349,18/19,4,0,1,0,1,0,0,0,2,1
45371331,18/19,NA,0,NA,NA,NA,1,0,0,1,0
45371327,18/19,4,0,0,0,0,0,0,0,0,0
45371276,18/19,4,0,1,0,0,0,1,0,2,1
45371232,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45371151,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45371140,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370983,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370930,18/19,1,0,0,1,0,0,0,1,2,1
45370921,18/19,NA,0,1,0,NA,0,0,0,1,0
45370841,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370749,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370669,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370659,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370649,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370596,18/19,5,0,NA,NA,0,0,0,0,0,0
45370439,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370335,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370309,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370305,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370287,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370275,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370213,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370211,18/19,5,0,0,0,0,0,0,0,0,0
45370204,18/19,1,0,1,1,0,0,0,1,3,1
45370167,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370086,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45370056,18/19,5,0,0,0,0,1,0,0,1,0
45370038,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369952,18/19,3,0,0,0,0,1,0,0,1,0
45369902,18/19,5,0,0,0,0,1,0,0,1,0
45369859,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369852,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369850,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369839,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369825,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369779,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369748,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369705,19/20,5,0,0,0,0,1,0,0,1,0
45369687,18/19,3,0,0,0,0,0,1,0,1,0
45369651,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369514,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369489,18/19,1,0,1,0,0,0,0,1,2,1
45369437,18/19,1,0,0,0,0,0,0,1,1,0
45369333,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369330,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369282,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369176,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369169,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369013,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369003,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45369002,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368945,18/19,4,0,0,1,0,0,1,0,2,1
45368860,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368806,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368786,18/19,1,0,0,1,0,1,0,1,3,1
45368768,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368660,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368652,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368632,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368547,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368526,18/19,1,0,NA,NA,1,0,1,1,3,1
45368491,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368461,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368446,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368445,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368444,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368437,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368403,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368326,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368306,19/20,1,0,1,1,0,0,1,1,4,1
45368262,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368228,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368212,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368200,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45368187,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368159,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368155,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368119,18/19,2,0,1,0,1,0,0,1,3,1
45368042,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368037,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45368015,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367906,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367900,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367829,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367828,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367822,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367792,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367751,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367743,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367742,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367710,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367599,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367587,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367566,18/19,3,0,1,1,0,0,1,0,3,1
45367502,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367494,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367486,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367471,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367438,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367425,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367403,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45367358,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367352,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367347,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367303,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367208,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367190,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367161,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367149,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367129,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367068,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367054,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367046,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45367043,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366978,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366975,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366902,19/20,4,0,0,0,0,1,0,0,1,0
45366864,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366834,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366790,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366768,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366746,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366664,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366661,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366641,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366606,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366577,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366548,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366522,18/19,5,0,NA,NA,0,0,0,0,0,0
45366520,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366367,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366359,18/19,2,0,0,1,0,1,1,1,4,1
45366357,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366274,18/19,2,0,0,0,1,0,1,1,3,1
45366272,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366186,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366183,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366125,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366124,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366122,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366112,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366098,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366055,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45366005,19/20,5,0,NA,NA,0,0,1,0,1,0
45365992,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365910,18/19,1,0,1,1,0,0,1,1,4,1
45365867,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365825,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365774,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365732,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365589,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365547,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365546,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365503,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365478,18/19,1,0,1,1,0,0,1,1,4,1
45365471,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365439,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365438,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365315,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365253,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365209,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365177,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365138,18/19,5,0,NA,NA,0,1,0,0,1,0
45365018,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45365004,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364990,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364919,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364913,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364868,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364864,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364836,18/19,2,0,0,1,0,1,0,1,3,1
45364816,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364760,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364690,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364672,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364647,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364626,18/19,4,0,1,0,0,0,0,0,1,0
45364497,19/20,3,0,NA,NA,0,0,1,0,1,0
45364357,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364344,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45364230,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364088,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364074,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364036,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364029,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45364028,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363965,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363945,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363920,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363893,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363882,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363873,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363674,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363673,18/19,5,0,0,0,0,1,0,0,1,0
45363668,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363639,18/19,2,0,NA,NA,0,1,0,1,2,1
45363623,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363598,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45363577,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363516,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363474,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363389,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363294,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363268,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363265,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363231,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363230,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363197,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45363188,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363153,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45363119,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362987,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362965,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362963,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362907,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362895,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362873,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362841,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362830,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362799,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362792,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362790,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362787,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362778,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362754,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362747,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362736,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362675,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362606,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362600,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362593,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362540,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45362501,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362488,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362284,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362279,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362263,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362153,19/20,NA,0,NA,NA,NA,1,0,0,1,0
45362130,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362122,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362110,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362096,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362054,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362031,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362008,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362007,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45362002,18/19,4,0,NA,NA,0,0,0,0,0,0
45361989,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361962,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361881,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361802,18/19,2,0,NA,NA,0,0,1,1,2,1
45361788,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361744,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361737,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361633,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361538,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361408,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361176,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361173,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45361162,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360995,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360686,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360484,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360398,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360284,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360276,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360269,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45360216,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45359834,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45359626,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45359488,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45359322,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45359030,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358931,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358771,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358714,18/19,3,0,NA,NA,0,0,1,0,1,0
45358637,18/19,4,0,NA,NA,0,0,0,0,0,0
45358579,18/19,3,0,NA,NA,0,0,0,0,0,0
45358578,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358577,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358550,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358541,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45358414,18/19,NA,0,NA,NA,NA,0,0,0,0,0
45357692,19/20,4,0,1,1,0,0,0,0,2,1
45341263,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45339976,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45339182,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45339139,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45338977,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45337283,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45335227,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45317296,19/20,4,0,NA,NA,0,0,0,0,0,0
45306616,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45304705,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45304501,19/20,4,0,NA,NA,0,0,0,0,0,0
45304270,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45303972,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45303769,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45303660,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45303077,19/20,4,0,NA,NA,0,0,0,0,0,0
45302727,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45301844,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45300844,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45300662,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45300418,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45298512,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45298497,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45297373,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45297253,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45297198,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296964,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296954,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296949,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296904,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45296680,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296649,19/20,NA,0,NA,NA,NA,1,0,0,1,0
45296507,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296415,19/20,2,0,NA,NA,0,0,0,1,1,0
45296369,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296038,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45296027,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45295753,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45295589,19/20,5,0,NA,NA,0,1,0,0,1,0
45295426,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45295288,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45295216,19/20,5,0,0,0,0,0,0,0,0,0
45294886,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45294763,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45294717,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45294519,19/20,5,0,0,0,0,1,1,0,2,1
45294314,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45294197,19/20,5,0,0,0,0,0,0,0,0,0
45294140,19/20,1,0,0,0,1,0,0,1,2,1
45293608,19/20,2,0,0,0,1,1,1,1,4,1
45293257,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45293049,19/20,1,0,0,1,0,0,0,1,2,1
45292937,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45292646,19/20,5,0,0,0,0,1,0,0,1,0
45292403,19/20,3,0,NA,NA,0,1,0,0,1,0
45292174,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45291824,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45291450,19/20,3,0,0,0,0,0,0,0,0,0
45291104,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45290191,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45290171,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45289916,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45289601,19/20,NA,0,0,0,NA,0,1,0,1,0
45289393,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45289330,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45288801,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45288648,19/20,1,0,1,1,1,0,1,1,5,1
45288475,19/20,4,0,NA,NA,0,1,0,0,1,0
45288472,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45288336,19/20,2,0,1,1,1,0,1,1,5,1
45288175,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45288150,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45288141,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45287971,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45287813,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45287674,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45287563,19/20,4,0,NA,NA,0,0,0,0,0,0
45287485,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45287360,19/20,2,1,0,0,1,0,0,1,3,1
45286888,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45286795,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45286476,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45286334,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45286089,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45285231,19/20,5,0,NA,NA,0,0,0,0,0,0
45285167,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284999,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284996,20/21,1,0,1,0,0,0,0,1,2,1
45284769,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284588,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284583,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284559,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284368,19/20,5,0,NA,NA,0,1,0,0,1,0
45284225,19/20,3,0,NA,NA,0,1,0,0,1,0
45284203,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45284196,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283996,19/20,1,0,0,0,1,1,0,1,3,1
45283932,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283875,20/21,4,0,0,0,0,1,0,0,1,0
45283865,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283828,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283711,19/20,2,0,NA,NA,0,1,0,1,2,1
45283578,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283576,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283572,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283538,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283536,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283469,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283457,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283430,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283417,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283414,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283230,19/20,5,0,0,0,0,1,0,0,1,0
45283197,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283158,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283100,19/20,NA,0,NA,NA,0,0,0,0,0,0
45283054,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45283028,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282966,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282964,19/20,NA,0,NA,NA,0,1,0,0,1,0
45282957,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282917,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282847,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282836,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282760,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282711,19/20,5,0,NA,NA,0,0,0,0,0,0
45282667,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282611,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45282596,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282591,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282581,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282529,19/20,3,0,NA,NA,0,0,0,0,0,0
45282513,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282461,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282446,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282441,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282420,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282306,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282195,19/20,2,0,NA,NA,0,0,0,1,1,0
45282170,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45282063,20/21,5,0,0,0,0,1,0,0,1,0
45281997,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45281928,19/20,NA,0,NA,NA,NA,0,0,0,0,0
45281908,20/21,NA,0,NA,NA,NA,0,0,0,0,0
45281852,20/21,2,0,1,1,1,0,1,1,5,1
